"Juventude",1,1,"Sport"
"Flamengo",0,1,"Juventude"
"Portuguesa",2,0,"Parana"
"Corinthians",1,0,"Guarani"
"Gremio",6,1,"Bragantino"
"Bahia",2,0,"Atletico PR"
"Coritiba",1,0,"Atletico MG"
"Cruzeiro",2,1,"Vitoria"
"Goias",3,1,"Sport"
"Palmeiras",3,1,"Vasco da Gama"
"Botafogo",1,1,"Sao Paulo"
"Santos",1,0,"Fluminense"
"Internacional",3,1,"Criciuma"
"Goias",0,0,"Palmeiras"
"Bragantino",1,2,"Vasco da Gama"
"Cruzeiro",2,1,"Flamengo"
"Criciuma",4,1,"Fluminense"
"Bahia",1,2,"Botafogo"
"Atletico PR",0,1,"Corinthians"
"Sao Paulo",2,1,"Santos"
"Portuguesa",3,1,"Atletico MG"
"Parana",3,0,"Guarani"
"Sport",3,0,"Coritiba"
"Gremio",2,2,"Vitoria"
"Juventude",2,1,"Internacional"
"Flamengo",0,1,"Guarani"
"Palmeiras",4,1,"Parana"
"Fluminense",1,1,"Sao Paulo"
"Vasco da Gama",2,1,"Portuguesa"
"Atletico PR",0,0,"Cruzeiro"
"Coritiba",4,1,"Bahia"
"Corinthians",2,2,"Gremio"
"Atletico MG",2,0,"Internacional"
"Botafogo",0,2,"Santos"
"Vitoria",2,1,"Goias"
"Juventude",2,3,"Criciuma"
"Bragantino",3,1,"Sport"
"Guarani",3,1,"Fluminense"
"Parana",0,1,"Corinthians"
"Sao Paulo",1,0,"Goias"
"Flamengo",1,0,"Atletico PR"
"Sport",1,0,"Criciuma"
"Vasco da Gama",1,1,"Gremio"
"Vitoria",2,1,"Atletico MG"
"Botafogo",0,0,"Palmeiras"
"Coritiba",1,3,"Santos"
"Portuguesa",2,0,"Bragantino"
"Cruzeiro",2,1,"Juventude"
"Internacional",1,1,"Bahia"
"Atletico MG",2,1,"Goias"
"Atletico PR",3,1,"Gremio"
"Bahia",2,1,"Criciuma"
"Botafogo",4,1,"Coritiba"
"Bragantino",0,1,"Flamengo"
"Internacional",3,0,"Sport"
"Portuguesa",2,2,"Vitoria"
"Santos",1,1,"Juventude"
"Sao Paulo",0,1,"Guarani"
"Parana",1,2,"Vasco da Gama"
"Corinthians",2,1,"Cruzeiro"
"Fluminense",1,5,"Palmeiras"
"Sport",3,0,"Botafogo"
"Coritiba",1,1,"Sao Paulo"
"Santos",1,2,"Palmeiras"
"Juventude",0,1,"Guarani"
"Flamengo",1,1,"Corinthians"
"Atletico PR",2,1,"Vasco da Gama"
"Fluminense",2,1,"Internacional"
"Vitoria",4,0,"Parana"
"Criciuma",0,0,"Bragantino"
"Goias",0,0,"Bahia"
"Cruzeiro",4,1,"Portuguesa"
"Gremio",5,0,"Atletico MG"
"Sport",6,0,"Fluminense"
"Bragantino",2,3,"Corinthians"
"Bahia",1,2,"Cruzeiro"
"Internacional",1,0,"Sao Paulo"
"Portuguesa",2,0,"Atletico PR"
"Guarani",2,0,"Coritiba"
"Parana",0,0,"Gremio"
"Atletico MG",3,0,"Criciuma"
"Palmeiras",4,2,"Juventude"
"Goias",2,0,"Santos"
"Vasco da Gama",4,1,"Vitoria"
"Botafogo",0,2,"Flamengo"
"Sao Paulo",1,1,"Vasco da Gama"
"Santos",0,1,"Atletico MG"
"Flamengo",0,0,"Portuguesa"
"Fluminense",1,0,"Goias"
"Corinthians",0,1,"Botafogo"
"Bragantino",0,1,"Vitoria"
"Guarani",3,2,"Criciuma"
"Juventude",2,0,"Parana"
"Atletico PR",1,0,"Coritiba"
"Internacional",1,2,"Gremio"
"Bahia",0,0,"Sport"
"Cruzeiro",0,0,"Palmeiras"
"Atletico MG",4,1,"Bahia"
"Botafogo",5,0,"Bragantino"
"Coritiba",3,1,"Fluminense"
"Criciuma",1,2,"Cruzeiro"
"Goias",1,3,"Flamengo"
"Gremio",1,0,"Portuguesa"
"Palmeiras",2,1,"Sao Paulo"
"Parana",1,4,"Atletico PR"
"Santos",1,2,"Internacional"
"Sport",1,0,"Guarani"
"Vasco da Gama",0,0,"Corinthians"
"Vitoria",0,5,"Juventude"
"Atletico PR",3,0,"Vitoria"
"Bahia",1,1,"Santos"
"Bragantino",1,0,"Parana"
"Criciuma",0,0,"Coritiba"
"Cruzeiro",2,1,"Gremio"
"Fluminense",2,2,"Atletico MG"
"Guarani",3,1,"Goias"
"Internacional",1,1,"Botafogo"
"Portuguesa",1,3,"Juventude"
"Sport",2,1,"Sao Paulo"
"Vasco da Gama",4,1,"Flamengo"
"Palmeiras",2,2,"Corinthians"
"Gremio",3,1,"Flamengo"
"Juventude",2,1,"Vasco da Gama"
"Palmeiras",2,1,"Bragantino"
"Sao Paulo",3,3,"Atletico PR"
"Goias",2,0,"Portuguesa"
"Santos",1,2,"Sport"
"Parana",2,0,"Cruzeiro"
"Fluminense",1,1,"Bahia"
"Botafogo",1,0,"Criciuma"
"Atletico MG",1,0,"Guarani"
"Coritiba",0,1,"Internacional"
"Vitoria",2,0,"Corinthians"
"Atletico MG",2,1,"Sao Paulo"
"Atletico PR",2,0,"Palmeiras"
"Bragantino",3,1,"Coritiba"
"Corinthians",3,1,"Fluminense"
"Criciuma",1,1,"Santos"
"Flamengo",1,4,"Parana"
"Goias",6,3,"Internacional"
"Gremio",1,0,"Juventude"
"Guarani",2,0,"Botafogo"
"Portuguesa",0,0,"Sport"
"Vasco da Gama",0,1,"Cruzeiro"
"Vitoria",1,1,"Bahia"
"Santos",1,2,"Flamengo"
"Fluminense",3,2,"Vasco da Gama"
"Botafogo",2,3,"Goias"
"Palmeiras",4,2,"Vitoria"
"Criciuma",2,3,"Portuguesa"
"Cruzeiro",4,0,"Bragantino"
"Internacional",0,0,"Guarani"
"Coritiba",1,0,"Parana"
"Juventude",0,2,"Atletico PR"
"Sport",0,0,"Atletico MG"
"Bahia",1,2,"Gremio"
"Sao Paulo",0,0,"Corinthians"
"Vitoria",2,0,"Sao Paulo"
"Portuguesa",2,0,"Fluminense"
"Vasco da Gama",2,3,"Coritiba"
"Corinthians",0,0,"Santos"
"Bragantino",3,1,"Juventude"
"Guarani",1,0,"Bahia"
"Parana",2,0,"Criciuma"
"Atletico PR",6,2,"Sport"
"Atletico MG",4,3,"Botafogo"
"Goias",1,0,"Cruzeiro"
"Flamengo",1,2,"Internacional"
"Gremio",1,1,"Palmeiras"
"Juventude",0,2,"Corinthians"
"Sao Paulo",5,3,"Criciuma"
"Palmeiras",1,0,"Flamengo"
"Fluminense",0,2,"Parana"
"Sport",3,2,"Vitoria"
"Internacional",0,2,"Atletico PR"
"Bahia",1,3,"Portuguesa"
"Santos",2,2,"Bragantino"
"Guarani",0,2,"Gremio"
"Botafogo",1,2,"Vasco da Gama"
"Cruzeiro",2,1,"Atletico MG"
"Coritiba",0,1,"Goias"
"Vitoria",2,1,"Internacional"
"Flamengo",2,1,"Sport"
"Gremio",4,2,"Fluminense"
"Parana",1,1,"Botafogo"
"Portuguesa",1,0,"Palmeiras"
"Juventude",2,2,"Sao Paulo"
"Bragantino",2,2,"Atletico MG"
"Criciuma",3,0,"Goias"
"Atletico PR",0,0,"Guarani"
"Vasco da Gama",1,2,"Santos"
"Cruzeiro",0,0,"Coritiba"
"Corinthians",0,0,"Bahia"
"Coritiba",0,0,"Flamengo"
"Criciuma",2,1,"Palmeiras"
"Sao Paulo",2,1,"Gremio"
"Botafogo",0,0,"Cruzeiro"
"Atletico MG",5,1,"Vasco da Gama"
"Sport",0,0,"Corinthians"
"Fluminense",2,3,"Atletico PR"
"Guarani",0,1,"Portuguesa"
"Santos",1,0,"Vitoria"
"Bahia",4,2,"Bragantino"
"Internacional",2,1,"Parana"
"Goias",4,1,"Juventude"
"Juventude",3,5,"Botafogo"
"Bragantino",3,4,"Sao Paulo"
"Corinthians",1,1,"Goias"
"Flamengo",3,1,"Fluminense"
"Vasco da Gama",4,2,"Criciuma"
"Palmeiras",2,0,"Atletico MG"
"Portuguesa",1,2,"Internacional"
"Santos",3,2,"Atletico PR"
"Vitoria",0,1,"Guarani"
"Parana",2,1,"Bahia"
"Gremio",0,2,"Coritiba"
"Cruzeiro",3,1,"Sport"
"Criciuma",2,0,"Flamengo"
"Fluminense",1,0,"Juventude"
"Botafogo",3,3,"Vitoria"
"Bahia",3,2,"Vasco da Gama"
"Guarani",1,0,"Palmeiras"
"Internacional",2,0,"Corinthians"
"Sao Paulo",1,0,"Cruzeiro"
"Coritiba",4,0,"Portuguesa"
"Santos",0,3,"Parana"
"Goias",3,0,"Bragantino"
"Atletico MG",3,2,"Atletico PR"
"Sport",1,0,"Gremio"
"Flamengo",0,1,"Bahia"
"Vitoria",1,3,"Fluminense"
"Portuguesa",4,1,"Botafogo"
"Vasco da Gama",0,2,"Guarani"
"Palmeiras",4,1,"Sport"
"Corinthians",1,1,"Coritiba"
"Parana",1,1,"Sao Paulo"
"Cruzeiro",2,1,"Santos"
"Bragantino",1,0,"Internacional"
"Atletico PR",1,2,"Criciuma"
"Juventude",1,0,"Atletico MG"
"Gremio",1,3,"Goias"
"Portuguesa",3,0,"Cruzeiro"
"Goiás",3,1,"Guarani"
"Grêmio",3,1,"Palmeiras"
"Atlético-MG",3,1,"Atlético-PR"
"Portuguesa",1,0,"Atlético-MG"
"Goiás",1,3,"Grêmio"
"Portuguesa",2,0,"Grêmio"
"Portuguesa",0,1,"Cruzeiro"
"Goiás",0,1,"Guarani"
"Grêmio",0,1,"Palmeiras"
"Atlético-MG",0,1,"Atlético-PR"
"Portuguesa",2,2,"Atlético-MG"
"Goiás",2,2,"Grêmio"
"Portuguesa",0,2,"Grêmio"
"Gremio",0,0,"Sao Paulo"
"Palmeiras",4,1,"Fluminense"
"Parana",2,1,"Sport"
"Juventude",0,0,"Goias"
"Corinthians",1,3,"Internacional"
"Portuguesa",1,0,"Coritiba"
"Bragantino",3,1,"Bahia"
"Flamengo",2,3,"Santos"
"Cruzeiro",3,1,"Guarani"
"Atletico/PR",2,0,"Uniao Sao Joao"
"America",1,1,"Criciuma"
"Vasco",2,0,"Atletico/MG"
"Vitoria",3,2,"Botafogo"
"Bahia",1,0,"Flamengo"
"Criciuma",1,1,"Corinthians"
"Fluminense",1,1,"Cruzeiro"
"Internacional",2,1,"Portuguesa"
"Guarani",3,1,"Atletico/PR"
"Uniao Sao Joao",0,2,"Parana"
"Coritiba",1,1,"Vitoria"
"Goias",6,0,"Gremio"
"Sport",1,1,"America"
"Atletico/MG",0,1,"Palmeiras"
"Sao Paulo",1,1,"Bragantino"
"Botafogo",0,2,"Juventude"
"Goias",0,0,"Botafogo"
"Parana",2,0,"Santos"
"Coritiba",2,0,"Sport"
"Flamengo",2,0,"Criciuma"
"Bragantino",3,1,"Fluminense"
"Palmeiras",1,1,"Guarani"
"Corinthians",1,0,"Juventude"
"Vitoria",4,4,"Portuguesa"
"Gremio",1,1,"Uniao Sao Joao"
"Atletico/PR",4,2,"Atletico/MG"
"Cruzeiro",0,0,"Internacional"
"America",1,1,"Bahia"
"Vasco",2,1,"Sao Paulo"
"Fluminense",0,0,"Vitoria"
"Juventude",2,1,"Palmeiras"
"Portuguesa",3,0,"Gremio"
"Parana",4,0,"Bragantino"
"Bahia",1,1,"Coritiba"
"Criciuma",1,3,"Guarani"
"America",3,1,"Uniao Sao Joao"
"Sport",3,1,"Atletico/PR"
"Goias",1,4,"Flamengo"
"Corinthians",2,1,"Vasco"
"Cruzeiro",0,5,"Sao Paulo"
"Botafogo",2,0,"Atletico/MG"
"Internacional",2,0,"Santos"
"Portuguesa",3,0,"Flamengo"
"Guarani",2,2,"Corinthians"
"Atletico/PR",4,3,"Bahia"
"Vasco",3,3,"Juventude"
"Sao Paulo",2,1,"Fluminense"
"Coritiba",3,3,"Botafogo"
"Palmeiras",4,0,"America"
"Santos",3,0,"Goias"
"Bragantino",1,0,"Criciuma"
"Uniao Sao Joao",2,2,"Internacional"
"Atletico/MG",2,1,"Cruzeiro"
"Gremio",1,1,"Parana"
"Vitoria",3,1,"Sport"
"Santos",3,0,"Gremio"
"America",0,0,"Botafogo"
"Sport",1,1,"Santos"
"Fluminense",1,1,"Coritiba"
"Flamengo",0,1,"Vasco"
"Goias",1,2,"Atletico/MG"
"Corinthians",1,0,"Uniao Sao Joao"
"Parana",0,1,"Portuguesa"
"Guarani",2,1,"Bragantino"
"Juventude",0,1,"Gremio"
"Cruzeiro",0,0,"Atletico/PR"
"Bahia",3,3,"Vitoria"
"Criciuma",2,1,"Sao Paulo"
"Vasco",2,0,"Goias"
"Sport",1,0,"Flamengo"
"Corinthians",0,0,"Atletico/MG"
"Palmeiras",3,1,"Botafogo"
"Uniao Sao Joao",1,0,"Juventude"
"Bragantino",0,1,"Goias"
"Atletico/PR",2,4,"Parana"
"Guarani",1,2,"America"
"Vasco",3,1,"Fluminense"
"Sao Paulo",1,1,"Internacional"
"Vitoria",1,0,"Criciuma"
"Gremio",2,1,"Sport"
"Vitoria",1,2,"Palmeiras"
"Portuguesa",3,2,"Bahia"
"Internacional",3,1,"Vitoria"
"Botafogo",3,1,"Atletico/PR"
"Parana",1,1,"Palmeiras"
"America",3,3,"Gremio"
"Fluminense",1,1,"Portuguesa"
"Goias",1,2,"Sao Paulo"
"Bragantino",2,1,"Santos"
"Bahia",1,1,"Guarani"
"Criciuma",0,0,"Uniao Sao Joao"
"Juventude",1,0,"Coritiba"
"Atletico/MG",2,4,"Flamengo"
"Internacional",2,1,"Palmeiras"
"Criciuma",1,0,"Botafogo"
"Atletico/PR",2,1,"Goias"
"Coritiba",2,0,"Corinthians"
"Uniao Sao Joao",1,1,"Sport"
"Internacional",4,1,"Fluminense"
"Vasco",3,0,"Bragantino"
"Palmeiras",4,0,"Cruzeiro"
"Bahia",3,1,"Sao Paulo"
"Portuguesa",3,0,"America"
"Guarani",1,2,"Parana"
"Atletico/MG",2,1,"Juventude"
"Corinthians",1,2,"Atletico/PR"
"America",0,0,"Vasco"
"Juventude",1,1,"Santos"
"Botafogo",1,1,"Uniao Sao Joao"
"Fluminense",3,1,"Guarani"
"Sao Paulo",0,2,"Atletico/MG"
"Bragantino",1,1,"Portuguesa"
"Internacional",2,0,"Coritiba"
"Sport",2,0,"Bahia"
"Goias",1,0,"Parana"
"Cruzeiro",4,3,"Criciuma"
"Bahia",3,3,"Fluminense"
"Atletico/PR",1,1,"Sao Paulo"
"Coritiba",4,2,"Bragantino"
"Santos",3,1,"Vasco"
"Gremio",2,5,"Internacional"
"Criciuma",1,0,"Parana"
"Juventude",1,0,"Vitoria"
"Atletico/MG",1,1,"Sport"
"Botafogo",1,1,"Guarani"
"Parana",0,0,"Fluminense"
"Palmeiras",0,1,"Criciuma"
"Sport",2,3,"Vasco"
"Fluminense",1,0,"Santos"
"Flamengo",0,0,"Botafogo"
"Internacional",1,1,"Atletico/MG"
"Vitoria",1,1,"Gremio"
"Cruzeiro",3,1,"Bahia"
"Bragantino",3,2,"Atletico/PR"
"Uniao Sao Joao",0,1,"Coritiba"
"America",1,0,"Goias"
"Portuguesa",5,0,"Guarani"
"Parana",1,2,"Juventude"
"Corinthians",0,1,"Sao Paulo"
"Atletico/PR",0,0,"Fluminense"
"Uniao Sao Joao",0,0,"Palmeiras"
"Botafogo",0,2,"Internacional"
"Gremio",3,1,"Vasco"
"Atletico/MG",2,1,"Bragantino"
"Uniao Sao Joao",0,1,"Portuguesa"
"Bahia",1,2,"Corinthians"
"Flamengo",2,0,"Cruzeiro"
"Guarani",3,3,"Vitoria"
"Juventude",3,1,"America"
"Parana",1,1,"Coritiba"
"Santos",2,0,"Criciuma"
"Sao Paulo",0,2,"Palmeiras"
"Sport",1,0,"Goias"
"Fluminense",1,2,"Flamengo"
"Vasco",6,0,"Uniao Sao Joao"
"Portuguesa",2,1,"Sao Paulo"
"Goias",2,1,"Guarani"
"Bahia",2,1,"Parana"
"Coritiba",3,3,"Gremio"
"Internacional",0,1,"Juventude"
"Criciuma",2,0,"Sport"
"America",2,1,"Cruzeiro"
"Corinthians",3,1,"Vitoria"
"Atletico/MG",2,1,"Santos"
"Bragantino",1,3,"Botafogo"
"Sao Paulo",2,2,"Botafogo"
"Bragantino",2,1,"Palmeiras"
"Gremio",2,2,"Bahia"
"Cruzeiro",4,0,"Parana"
"Portuguesa",2,1,"Corinthians"
"Vitoria",4,2,"Vasco"
"Flamengo",4,2,"America"
"Atletico/PR",3,1,"Juventude"
"Guarani",1,3,"Atletico/MG"
"Santos",2,1,"Coritiba"
"Goias",3,2,"Criciuma"
"Sport",2,0,"Internacional"
"Guarani",1,1,"Flamengo"
"Santos",2,1,"Sao Paulo"
"Vasco",2,1,"Internacional"
"Criciuma",1,1,"Juventude"
"Sport",1,2,"Portuguesa"
"Vitoria",2,0,"Bragantino"
"Cruzeiro",0,1,"Uniao Sao Joao"
"Parana",0,0,"America"
"Gremio",3,1,"Atletico/PR"
"Goias",1,0,"Coritiba"
"Palmeiras",1,1,"Bahia"
"Atletico/MG",1,0,"Fluminense"
"Vasco",4,1,"Parana"
"Gremio",2,0,"Corinthians"
"Juventude",0,0,"Cruzeiro"
"Flamengo",0,0,"Bragantino"
"Coritiba",3,2,"Criciuma"
"Fluminense",0,3,"Sport"
"Palmeiras",5,0,"Santos"
"Sao Paulo",3,1,"Vitoria"
"Botafogo",1,3,"Bahia"
"Internacional",3,1,"Goias"
"Atletico/MG",1,1,"Portuguesa"
"America",2,0,"Atletico/PR"
"Coritiba",0,0,"Cruzeiro"
"Uniao Sao Joao",1,1,"Fluminense"
"Botafogo",1,0,"Corinthians"
"Coritiba",3,1,"Guarani"
"Santos",1,2,"Botafogo"
"Sao Paulo",0,0,"Juventude"
"Portuguesa",1,2,"Vasco"
"Atletico/PR",0,0,"Flamengo"
"Fluminense",2,4,"America/RN"
"Corinthians",2,2,"Palmeiras"
"Bragantino",1,1,"Gremio"
"Parana",0,0,"Internacional"
"Criciuma",1,1,"Atletico/MG"
"Sport",4,1,"Cruzeiro"
"Bahia",4,2,"Uniao Sao Joao"
"Goias",1,2,"Vitoria"
"Vasco",2,1,"Palmeiras"
"Juventude",0,1,"Flamengo"
"Botafogo",1,0,"Sport"
"Atletico/PR",2,0,"Portuguesa"
"Gremio",0,0,"Cruzeiro"
"Criciuma",0,1,"Internacional"
"Bahia",3,1,"Goias"
"Vitoria",1,1,"America"
"Guarani",0,0,"Sao Paulo"
"Corinthians",2,0,"Bragantino"
"Santos",3,1,"Uniao Sao Joao"
"Atletico/MG",3,1,"Coritiba"
"Cruzeiro",4,0,"Goias"
"Parana",1,2,"Flamengo"
"America",1,1,"Corinthians"
"Gremio",1,1,"Botafogo"
"Uniao Sao Joao",2,2,"Vitoria"
"Sao Paulo",4,2,"Sport"
"Bahia",0,2,"Atletico/MG"
"Guarani",1,1,"Internacional"
"Portuguesa",1,1,"Santos"
"Vasco",2,1,"Atletico/PR"
"Juventude",2,1,"Bragantino"
"Fluminense",2,0,"Criciuma"
"Flamengo",3,2,"Gremio"
"Coritiba",1,1,"Palmeiras"
"Cruzeiro",0,0,"Vasco"
"Flamengo",1,0,"Sao Paulo"
"Coritiba",1,3,"Vasco"
"Corinthians",0,1,"Parana"
"Santos",3,2,"Guarani"
"Botafogo",2,1,"Fluminense"
"Vitoria",3,1,"Atletico/PR"
"Atletico/MG",2,1,"Gremio"
"Sport",1,2,"Juventude"
"Palmeiras",0,0,"Portuguesa"
"Bragantino",0,0,"Cruzeiro"
"Uniao Sao Joao",0,2,"Goias"
"Internacional",1,0,"America"
"Criciuma",2,0,"Bahia"
"Santos",1,0,"Corinthians"
"Cruzeiro",1,0,"Corinthians"
"Goias",2,2,"Fluminense"
"Flamengo",0,0,"Palmeiras"
"Juventude",0,0,"Portuguesa"
"Sao Paulo",0,0,"Coritiba"
"America",3,2,"Bragantino"
"Gremio",1,0,"Criciuma"
"Parana",1,2,"Vitoria"
"Atletico/PR",1,1,"Santos"
"Guarani",1,1,"Sport"
"Vasco",1,0,"Botafogo"
"Atletico/MG",5,3,"Uniao Sao Joao"
"Portuguesa",3,2,"Cruzeiro"
"Fluminense",1,0,"Corinthians"
"Palmeiras",3,1,"Atletico/PR"
"Bahia",1,4,"Internacional"
"Internacional",4,0,"Flamengo"
"Santos",3,1,"Bahia"
"Portuguesa",1,2,"Goias"
"Criciuma",3,4,"Vasco"
"Botafogo",0,0,"Parana"
"Palmeiras",5,1,"Gremio"
"Sao Paulo",7,1,"Uniao Sao Joao"
"Sport",2,1,"Bragantino"
"Guarani",0,0,"Juventude"
"Coritiba",0,2,"Atletico/PR"
"Vitoria",1,1,"Cruzeiro"
"Atletico/MG",3,2,"America"
"Flamengo",1,0,"Vitoria"
"Atletico/PR",2,1,"Internacional"
"Corinthians",0,1,"Sport"
"Cruzeiro",2,3,"Botafogo"
"Vitoria",2,0,"Santos"
"Juventude",1,1,"Fluminense"
"Palmeiras",3,3,"Goias"
"Flamengo",1,0,"Coritiba"
"Vasco",3,1,"Bahia"
"Parana",1,0,"Atletico/MG"
"Portuguesa",2,2,"Criciuma"
"America",1,3,"Sao Paulo"
"Gremio",1,4,"Guarani"
"Bragantino",1,0,"Uniao Sao Joao"
"Uniao Sao Joao",0,1,"Guarani"
"Corinthians",1,0,"Flamengo"
"Santos",2,0,"America"
"Guarani",3,2,"Vasco"
"Botafogo",3,3,"Portuguesa"
"Fluminense",0,2,"Gremio"
"Goias",0,2,"Corinthians"
"Santos",2,2,"Cruzeiro"
"Internacional",7,0,"Bragantino"
"Criciuma",1,1,"Atletico/PR"
"Coritiba",2,0,"America"
"Atletico/MG",3,2,"Vitoria"
"Bahia",0,0,"Juventude"
"Flamengo",0,0,"Uniao Sao Joao"
"Sport",1,1,"Palmeiras"
"Sao Paulo",4,4,"Parana"
"Juventude",0,3,"Vasco"
"Atletico/MG",2,0,"Santos"
"Flamengo",1,0,"Portuguesa"
"Palmeiras",1,0,"Internacional"
"Portuguesa",2,0,"Juventude"
"Vasco",1,1,"Flamengo"
"Internacional",2,0,"Atletico/MG"
"Santos",3,3,"Palmeiras"
"Juventude",3,2,"Flamengo"
"Atletico/MG",0,1,"Palmeiras"
"Vasco",2,1,"Portuguesa"
"Santos",4,0,"Internacional"
"Portuguesa",1,3,"Vasco"
"Internacional",4,1,"Santos"
"Flamengo",2,0,"Juventude"
"Palmeiras",3,1,"Atletico/MG"
"Flamengo",1,4,"Vasco"
"Juventude",2,1,"Portuguesa"
"Palmeiras",1,0,"Santos"
"Atletico/MG",3,2,"Internacional"
"Portuguesa",0,0,"Flamengo"
"Vasco",1,1,"Juventude"
"Santos",1,0,"Atletico/MG"
"Internacional",0,1,"Palmeiras"
"Palmeiras",0,0,"Vasco"
"Vasco",0,0,"Palmeiras"
"Vasco",0,1,"Corinthians"
"Internacional",1,0,"Gremio"
"Portuguesa",2,1,"America/MG"
"Guarani",2,0,"Ponte Preta"
"Juventude",3,0,"Parana"
"Atletico/PR",2,2,"Coritiba"
"Santos",2,0,"Bragantino"
"Flamengo",1,1,"Botafogo"
"Palmeiras",2,1,"Sao Paulo"
"Atletico/MG",1,1,"Cruzeiro"
"Vitoria",1,2,"Goias"
"America/RN",0,4,"Sport"
"Santos",1,1,"Atletico/PR"
"Atletico/MG",1,1,"Guarani"
"Coritiba",1,3,"Flamengo"
"Goias",1,1,"Palmeiras"
"Ponte Preta",0,0,"Internacional"
"Corinthians",4,0,"Juventude"
"Sao Paulo",2,1,"Guarani"
"Parana",0,1,"Portuguesa"
"Brangantino",0,0,"Vasco"
"Gremio",2,3,"Atletico/MG"
"Cruzeiro",1,2,"Santos"
"Botafogo",1,2,"Vitoria"
"Sport",2,0,"Atletico/PR"
"America/MG",2,2,"America/RN"
"Atletico/PR",0,1,"Palmeiras"
"Corinthians",2,1,"Gremio"
"Cruzeiro",4,2,"Ponte Preta"
"Guarani",2,3,"Botafogo"
"Internacional",0,3,"Sao Paulo"
"Parana",3,2,"America/RN"
"Portuguesa",1,1,"Coritiba"
"Sport",2,1,"Vitoria"
"Vasco",5,1,"America/MG"
"Coritiba",2,2,"Ponte Preta"
"Atletico/MG",1,5,"Corinthians"
"Juventude",0,0,"Botafogo"
"Flamengo",0,1,"Bragantino"
"Sao Paulo",0,2,"Cruzeiro"
"America/RN",2,2,"Portuguesa"
"Vitoria",1,3,"Santos"
"Guarani",1,2,"America/MG"
"Internacional",2,1,"Parana"
"Atletico/PR",0,0,"Gremio"
"Goias",2,0,"Sport"
"Palmeiras",2,1,"Vasco"
"Ponte Preta",0,1,"Flamengo"
"Coritiba",0,0,"Corinthians"
"Botafogo",3,0,"Sao Paulo"
"Gremio",0,0,"Juventude"
"America/MG",2,0,"Parana"
"Vitoria",3,3,"Guarani"
"Palmeiras",1,2,"Sport"
"Goias",0,0,"Cruzeiro"
"America/RN",0,0,"Internacional"
"Atletico/MG",0,2,"Bragantino"
"Vasco",1,2,"Portuguesa"
"Corinthians",1,0,"Botafogo"
"Santos",1,0,"Palmeiras"
"Gremio",2,2,"Flamengo"
"Vasco",2,1,"Guarani"
"Sport",1,0,"Sao Paulo"
"Portuguesa",0,1,"Vitoria"
"Bragantino",1,2,"Coritiba"
"Parana",1,0,"Goias"
"Cruzeiro",0,2,"America/RN"
"Juventude",0,0,"Atletico/MG"
"America/MG",0,1,"Internacional"
"Ponte Preta",2,0,"Atletico/PR"
"Santos",4,4,"Atletico/MG"
"Guarani",2,1,"America/RN"
"Parana",2,2,"Bragantino"
"Internacional",1,1,"Corinthians"
"Atletico/PR",2,2,"Portuguesa"
"Vitoria",2,1,"America/MG"
"Coritiba",0,0,"Sport"
"Botafogo",1,1,"Cruzeiro"
"Sao Paulo",1,3,"Santos"
"Goias",0,0,"Gremio"
"Flamengo",1,3,"Juventude"
"America/RN",1,2,"Palmeiras"
"Corinthians",3,1,"America/MG"
"Bragantino",2,2,"Botafogo"
"Cruzeiro",2,2,"Portuguesa"
"Palmeiras",2,1,"Atletico/MG"
"Internacional",6,1,"Goias"
"Flamengo",0,0,"Atletico/PR"
"Sao Paulo",6,1,"America/RN"
"Parana",1,0,"Ponte Preta"
"Juventude",2,0,"Vitoria"
"Vasco",2,1,"Gremio"
"America/MG",0,0,"Botafogo"
"Gremio",1,1,"Palmeiras"
"Coritiba",2,0,"Goias"
"Corinthians",3,2,"Guarani"
"Vasco",1,1,"Flamengo"
"Santos",2,0,"Internacional"
"Portuguesa",1,0,"Atletico/MG"
"Bragantino",1,1,"America/RN"
"Atletico/PR",0,0,"Juventude"
"Ponte Preta",1,1,"Sao Paulo"
"Sport",4,1,"Parana"
"Cruzeiro",0,2,"Vitoria"
"America/MG",2,1,"Ponte Preta"
"Guarani",1,1,"Santos"
"Internacional",2,1,"Bragantino"
"Vitoria",1,0,"Parana"
"Palmeiras",2,1,"Flamengo"
"Bragantino",1,0,"Corinthians"
"Gremio",2,1,"Vitoria"
"Santos",0,0,"Sport"
"Portuguesa",5,2,"Botafogo"
"Internacional",1,3,"Guarani"
"Ponte Preta",1,0,"Juventude"
"Parana",1,0,"Atletico-PR"
"Atletico-MG",1,0,"Sao Paulo"
"Vasco",2,0,"Cruzeiro"
"America-MG",1,0,"Goias"
"America-RN",0,1,"Coritiba"
"Cruzeiro",1,1,"Flamengo"
"Guarani",3,2,"Palmeiras"
"Vasco",0,0,"Sport"
"Corinthians",3,0,"Portuguesa"
"Bragantino",1,2,"Sao Paulo"
"Parana",1,2,"Gremio"
"Vitoria",0,3,"Coritiba"
"America-RN",2,2,"Juventude"
"Goias",2,3,"Atletico-PR"
"Santos",3,3,"America-MG"
"Sao Paulo",1,1,"Vasco"
"Sport",0,2,"Corinthians"
"Botafogo",3,3,"Parana"
"Gremio",3,2,"Santos"
"Flamengo",2,3,"Portuguesa"
"Palmeiras",3,0,"Ponte Preta"
"Guarani",2,2,"Cruzeiro"
"Atletico-MG",3,2,"Atletico-PR"
